"id","title","artists_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","country"
"0","APT.","[3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C]","0.777","0.783","0","-4.477","0","0.2600","0.02830","0.000000","0.3550","0.939","149.027","audio_features","5vNRhkKd0yEAg8suGBpjeY","spotify:track:5vNRhkKd0yEAg8suGBpjeY","https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY","https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY","169917","4","Singapore"
"1","Who","[1oSPZhvZMIrWW5I41kPkkY]","0.660","0.756","0","-3.743","0","0.0320","0.00289","0.000000","0.1930","0.838","116.034","audio_features","7tI8dRuH2Yc6RuoTjxo4dU","spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU","https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU","170888","4","Singapore"
"2","Die With A Smile","[1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C]","0.521","0.592","6","-7.777","0","0.0304","0.30800","0.000000","0.1220","0.535","157.969","audio_features","2plbrEY59IikOBgBGLjaoe","spotify:track:2plbrEY59IikOBgBGLjaoe","https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe","https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe","251668","3","Singapore"
"3","BIRDS OF A FEATHER","[6qqNVTkY8uBg9cP3Jd7DAH]","0.747","0.507","2","-10.171","1","0.0358","0.20000","0.060800","0.1170","0.438","104.978","audio_features","6dOtVTDdiauQNBQEDOtlAB","spotify:track:6dOtVTDdiauQNBQEDOtlAB","https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB","https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB","210373","4","Singapore"
"4","That’s So True","[4tuJ0bMpJh08umKkEXKUI5]","0.554","0.808","1","-4.169","1","0.0368","0.21400","0.000000","0.1590","0.372","108.548","audio_features","7ne4VBA60CxGM75vw0EYad","spotify:track:7ne4VBA60CxGM75vw0EYad","https://api.spotify.com/v1/tracks/7ne4VBA60CxGM75vw0EYad","https://api.spotify.com/v1/audio-analysis/7ne4VBA60CxGM75vw0EYad","166300","4","Singapore"
"5","Mantra","[250b0Wlc5Vk0CoUsaCY84M]","0.894","0.725","10","-4.984","0","0.0432","0.00434","0.000012","0.0815","0.838","116.988","audio_features","2CspwnypzT7rcWI9RfsoSb","spotify:track:2CspwnypzT7rcWI9RfsoSb","https://api.spotify.com/v1/tracks/2CspwnypzT7rcWI9RfsoSb","https://api.spotify.com/v1/audio-analysis/2CspwnypzT7rcWI9RfsoSb","136627","4","Singapore"
"6","DRIP","[1SIocsqdEefUTE6XKGUiVS]","0.862","0.687","6","-5.215","1","0.0702","0.06500","0.000000","0.0862","0.704","119.972","audio_features","1MUZitHRpmng5NevrvNx4T","spotify:track:1MUZitHRpmng5NevrvNx4T","https://api.spotify.com/v1/tracks/1MUZitHRpmng5NevrvNx4T","https://api.spotify.com/v1/audio-analysis/1MUZitHRpmng5NevrvNx4T","180846","4","Singapore"
"7","Taste","[74KM79TiuVKeVCqs8QtB0B]","0.674","0.907","3","-4.086","1","0.0640","0.10100","0.000000","0.2970","0.721","112.964","audio_features","5G2f63n7IPVPPjfNIGih7Q","spotify:track:5G2f63n7IPVPPjfNIGih7Q","https://api.spotify.com/v1/tracks/5G2f63n7IPVPPjfNIGih7Q","https://api.spotify.com/v1/audio-analysis/5G2f63n7IPVPPjfNIGih7Q","157280","4","Singapore"
"8","Sailor Song","[1iCnM8foFssWlPRLfAbIwo]","0.494","0.413","11","-10.432","1","0.0254","0.68200","0.000067","0.1930","0.273","94.938","audio_features","2262bWmqomIaJXwCRHr13j","spotify:track:2262bWmqomIaJXwCRHr13j","https://api.spotify.com/v1/tracks/2262bWmqomIaJXwCRHr13j","https://api.spotify.com/v1/audio-analysis/2262bWmqomIaJXwCRHr13j","211979","4","Singapore"
"9","Espresso","[74KM79TiuVKeVCqs8QtB0B]","0.699","0.776","0","-5.282","1","0.0293","0.13100","0.000005","0.2050","0.708","103.963","audio_features","2HRqTpkrJO5ggZyyK6NPWz","spotify:track:2HRqTpkrJO5ggZyyK6NPWz","https://api.spotify.com/v1/tracks/2HRqTpkrJO5ggZyyK6NPWz","https://api.spotify.com/v1/audio-analysis/2HRqTpkrJO5ggZyyK6NPWz","175459","4","Singapore"
"10","Whiplash","[6YVMFz59CuY7ngCxTxjpxE]","0.862","0.902","10","-2.953","0","0.0449","0.09250","0.019100","0.0803","0.736","126.006","audio_features","7Cnpb1vBbC46RgVyyKLH7p","spotify:track:7Cnpb1vBbC46RgVyyKLH7p","https://api.spotify.com/v1/tracks/7Cnpb1vBbC46RgVyyKLH7p","https://api.spotify.com/v1/audio-analysis/7Cnpb1vBbC46RgVyyKLH7p","183227","4","Singapore"
"11","I'll Be There","[5vV3bFXnN6D6N3Nj4xRvaV]","0.538","0.738","10","-2.412","1","0.0445","0.03510","0.000000","0.0898","0.736","148.887","audio_features","2Qcbspnftnon37jibwyvMU","spotify:track:2Qcbspnftnon37jibwyvMU","https://api.spotify.com/v1/tracks/2Qcbspnftnon37jibwyvMU","https://api.spotify.com/v1/audio-analysis/2Qcbspnftnon37jibwyvMU","181678","4","Singapore"
"12","Moonlit Floor (Kiss Me)","[5L1lO4eRHmJ7a0Q6csE5cT]","0.733","0.786","5","-3.951","0","0.1120","0.12800","0.000000","0.3100","0.672","109.954","audio_features","3yDRcs0Y4pPzkvMbUfeF9H","spotify:track:3yDRcs0Y4pPzkvMbUfeF9H","https://api.spotify.com/v1/tracks/3yDRcs0Y4pPzkvMbUfeF9H","https://api.spotify.com/v1/audio-analysis/3yDRcs0Y4pPzkvMbUfeF9H","155757","4","Singapore"
"13","Touch","[3c0gDdb9lhnHGFtP4prQpn]","0.739","0.904","5","-2.655","0","0.0442","0.54900","0.000010","0.0948","0.788","167.033","audio_features","6aJn7Cst74cj4lNIiPRgav","spotify:track:6aJn7Cst74cj4lNIiPRgav","https://api.spotify.com/v1/tracks/6aJn7Cst74cj4lNIiPRgav","https://api.spotify.com/v1/audio-analysis/6aJn7Cst74cj4lNIiPRgav","129883","4","Singapore"
"14","WILDFLOWER","[6qqNVTkY8uBg9cP3Jd7DAH]","0.467","0.247","6","-12.002","0","0.0431","0.61200","0.000271","0.1700","0.126","148.101","audio_features","3QaPy1KgI7nu9FJEQUgn6h","spotify:track:3QaPy1KgI7nu9FJEQUgn6h","https://api.spotify.com/v1/tracks/3QaPy1KgI7nu9FJEQUgn6h","https://api.spotify.com/v1/audio-analysis/3QaPy1KgI7nu9FJEQUgn6h","261467","4","Singapore"
"15","Good Luck, Babe!","[7GlBOeep6PqTfFi59PTUUN]","0.700","0.582","11","-5.960","0","0.0356","0.05020","0.000000","0.0881","0.785","116.712","audio_features","0WbMK4wrZ1wFSty9F7FCgu","spotify:track:0WbMK4wrZ1wFSty9F7FCgu","https://api.spotify.com/v1/tracks/0WbMK4wrZ1wFSty9F7FCgu","https://api.spotify.com/v1/audio-analysis/0WbMK4wrZ1wFSty9F7FCgu","218424","4","Singapore"
"16","Be Mine","[1oSPZhvZMIrWW5I41kPkkY]","0.687","0.747","1","-5.496","0","0.0883","0.05600","0.000001","0.1100","0.560","66.495","audio_features","3LWVXp636uLT356Rj08Jaz","spotify:track:3LWVXp636uLT356Rj08Jaz","https://api.spotify.com/v1/tracks/3LWVXp636uLT356Rj08Jaz","https://api.spotify.com/v1/audio-analysis/3LWVXp636uLT356Rj08Jaz","207348","5","Singapore"
"17","I Love You, I'm Sorry","[4tuJ0bMpJh08umKkEXKUI5]","0.530","0.406","10","-7.507","1","0.0330","0.65600","0.000000","0.1330","0.338","115.940","audio_features","51rfRCiUSvxXlCSCfIztBy","spotify:track:51rfRCiUSvxXlCSCfIztBy","https://api.spotify.com/v1/tracks/51rfRCiUSvxXlCSCfIztBy","https://api.spotify.com/v1/audio-analysis/51rfRCiUSvxXlCSCfIztBy","157147","3","Singapore"
"18","Please Please Please","[74KM79TiuVKeVCqs8QtB0B]","0.675","0.586","9","-6.086","1","0.0531","0.25700","0.000000","0.1040","0.621","107.015","audio_features","2tHwzyyOLoWSFqYNjeVMzj","spotify:track:2tHwzyyOLoWSFqYNjeVMzj","https://api.spotify.com/v1/tracks/2tHwzyyOLoWSFqYNjeVMzj","https://api.spotify.com/v1/audio-analysis/2tHwzyyOLoWSFqYNjeVMzj","186365","4","Singapore"
"19","Soft Spot","[3pc0bOVB5whxmD50W79wwO]","0.696","0.595","11","-7.649","1","0.0262","0.36100","0.000243","0.0938","0.708","105.995","audio_features","2aL4lMGhWdPpyPL6COPou7","spotify:track:2aL4lMGhWdPpyPL6COPou7","https://api.spotify.com/v1/tracks/2aL4lMGhWdPpyPL6COPou7","https://api.spotify.com/v1/audio-analysis/2aL4lMGhWdPpyPL6COPou7","204223","4","Singapore"
"20","Igloo","[4TEK9tIkcoxib4GxT3O4ky]","0.916","0.609","11","-4.457","0","0.2170","0.16800","0.000000","0.0906","0.873","139.912","audio_features","2DbDefRFJ5YOfXCKOeCJJh","spotify:track:2DbDefRFJ5YOfXCKOeCJJh","https://api.spotify.com/v1/tracks/2DbDefRFJ5YOfXCKOeCJJh","https://api.spotify.com/v1/audio-analysis/2DbDefRFJ5YOfXCKOeCJJh","131787","4","Singapore"
"21","That's What I Like","[0du5cEVh5yTK9QJze8zA0C]","0.853","0.560","1","-4.961","1","0.0406","0.01300","0.000000","0.0944","0.860","134.066","audio_features","0KKkJNfGyhkQ5aFogxQAPU","spotify:track:0KKkJNfGyhkQ5aFogxQAPU","https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU","https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU","206693","4","Singapore"
"22","Diet Pepsi","[4gvjmrtzydbMpyJaXUtwvP]","0.669","0.561","10","-6.538","1","0.0411","0.49500","0.009620","0.0954","0.841","150.069","audio_features","6MzofobZt2dm0Kf1hTThFz","spotify:track:6MzofobZt2dm0Kf1hTThFz","https://api.spotify.com/v1/tracks/6MzofobZt2dm0Kf1hTThFz","https://api.spotify.com/v1/audio-analysis/6MzofobZt2dm0Kf1hTThFz","169698","4","Singapore"
"23","we can't be friends (wait for your love)","[66CXWjxzNUsdJxJ2JdwvnR]","0.645","0.646","5","-8.334","1","0.0427","0.06150","0.000030","0.0740","0.295","115.842","audio_features","51ZQ1vr10ffzbwIjDCwqm4","spotify:track:51ZQ1vr10ffzbwIjDCwqm4","https://api.spotify.com/v1/tracks/51ZQ1vr10ffzbwIjDCwqm4","https://api.spotify.com/v1/audio-analysis/51ZQ1vr10ffzbwIjDCwqm4","228639","4","Singapore"
"24","Timeless (with Playboi Carti)","[1Xyo4u8uXC1ZmMpatF05PJ, 699OTQXzgjhIYAHMy9RyPD]","0.769","0.722","11","-5.485","0","0.0507","0.05840","0.000003","0.1110","0.570","119.973","audio_features","1Es7AUAhQvapIcoh3qMKDL","spotify:track:1Es7AUAhQvapIcoh3qMKDL","https://api.spotify.com/v1/tracks/1Es7AUAhQvapIcoh3qMKDL","https://api.spotify.com/v1/audio-analysis/1Es7AUAhQvapIcoh3qMKDL","256000","4","Singapore"
"25","Just the Way You Are","[0du5cEVh5yTK9QJze8zA0C]","0.635","0.841","5","-5.379","1","0.0422","0.01340","0.000000","0.0622","0.424","109.021","audio_features","7BqBn9nzAq8spo5e7cZ0dJ","spotify:track:7BqBn9nzAq8spo5e7cZ0dJ","https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ","https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ","220734","4","Singapore"
"26","Seven (feat. Latto) (Explicit Ver.)","[6HaGTQPmzraVmaVxvz6EUc, 3MdXrJWsbVzdn6fe5JYkSQ]","0.790","0.831","11","-4.185","1","0.0440","0.31200","0.000000","0.0797","0.872","124.987","audio_features","2HRgqmZQC0MC7GeNuDIXHN","spotify:track:2HRgqmZQC0MC7GeNuDIXHN","https://api.spotify.com/v1/tracks/2HRgqmZQC0MC7GeNuDIXHN","https://api.spotify.com/v1/audio-analysis/2HRgqmZQC0MC7GeNuDIXHN","183551","4","Singapore"
"27","Cruel Summer","[06HL4z0CvFAxyc27GXpf02]","0.552","0.702","9","-5.707","1","0.1570","0.11700","0.000021","0.1050","0.564","169.994","audio_features","1BxfuPKGuaTgP7aM0Bbdwr","spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr","https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr","178427","4","Singapore"
"28","Cherish (My Love)","[36cgvBn0aadzOijnjjwqMN]","0.714","0.821","4","-3.835","1","0.0650","0.23600","0.000000","0.1640","0.303","142.970","audio_features","21LtZQQMQYwVIxc9O9Ygq8","spotify:track:21LtZQQMQYwVIxc9O9Ygq8","https://api.spotify.com/v1/tracks/21LtZQQMQYwVIxc9O9Ygq8","https://api.spotify.com/v1/audio-analysis/21LtZQQMQYwVIxc9O9Ygq8","176854","4","Singapore"
"29","Yellow","[4gzpq5DPGxSnKTe4SA8HAU]","0.429","0.661","11","-7.227","1","0.0281","0.00239","0.000121","0.2340","0.285","173.372","audio_features","3AJwUDP919kvQ9QcozQPxg","spotify:track:3AJwUDP919kvQ9QcozQPxg","https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg","https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg","266773","4","Singapore"
"30","the cutest pair","[3Y7gOnKYWfQlEdgXag0Z6W]","0.747","0.475","2","-9.498","0","0.0370","0.81700","0.000000","0.2110","0.331","99.973","audio_features","0VVD95cRAppHSOGPYrfIG2","spotify:track:0VVD95cRAppHSOGPYrfIG2","https://api.spotify.com/v1/tracks/0VVD95cRAppHSOGPYrfIG2","https://api.spotify.com/v1/audio-analysis/0VVD95cRAppHSOGPYrfIG2","158400","4","Singapore"
"31","Magnetic","[36cgvBn0aadzOijnjjwqMN]","0.797","0.668","6","-5.819","1","0.0687","0.25700","0.000000","0.0876","0.690","131.067","audio_features","1aKvZDoLGkNMxoRYgkckZG","spotify:track:1aKvZDoLGkNMxoRYgkckZG","https://api.spotify.com/v1/tracks/1aKvZDoLGkNMxoRYgkckZG","https://api.spotify.com/v1/audio-analysis/1aKvZDoLGkNMxoRYgkckZG","160688","4","Singapore"
"32","Bed Chem","[74KM79TiuVKeVCqs8QtB0B]","0.739","0.727","11","-5.968","0","0.0426","0.06780","0.000000","0.1040","0.676","94.990","audio_features","1UHS8Rf6h5Ar3CDWRd3wjF","spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF","https://api.spotify.com/v1/tracks/1UHS8Rf6h5Ar3CDWRd3wjF","https://api.spotify.com/v1/audio-analysis/1UHS8Rf6h5Ar3CDWRd3wjF","171870","4","Singapore"
"33","POWER","[30b9WulBM8sFuBo17nNq9c]","0.607","0.857","2","-3.287","1","0.3010","0.16400","0.000000","0.2110","0.732","179.749","audio_features","4XsJiRJQAK8TWcZCn0Dxlh","spotify:track:4XsJiRJQAK8TWcZCn0Dxlh","https://api.spotify.com/v1/tracks/4XsJiRJQAK8TWcZCn0Dxlh","https://api.spotify.com/v1/audio-analysis/4XsJiRJQAK8TWcZCn0Dxlh","143242","4","Singapore"
"34","Too Sweet","[2FXC3k01G6Gw61bmprjgqS]","0.740","0.643","10","-5.446","1","0.0413","0.04100","0.002290","0.0407","0.960","117.025","audio_features","19XpFsce28aByvCC4g89tJ","spotify:track:19XpFsce28aByvCC4g89tJ","https://api.spotify.com/v1/tracks/19XpFsce28aByvCC4g89tJ","https://api.spotify.com/v1/audio-analysis/19XpFsce28aByvCC4g89tJ","251424","4","Singapore"
"35","在加納共和國離婚","[6fOqdhRNsMQqtwRwgo3NUv, 0czbvTRVGHfCdRsJLxbBGQ]","0.415","0.381","7","-9.731","1","0.0516","0.85900","0.000000","0.1290","0.241","116.053","audio_features","6GyUt7yJ0sOktc5HjvVnFh","spotify:track:6GyUt7yJ0sOktc5HjvVnFh","https://api.spotify.com/v1/tracks/6GyUt7yJ0sOktc5HjvVnFh","https://api.spotify.com/v1/audio-analysis/6GyUt7yJ0sOktc5HjvVnFh","261000","4","Singapore"
"36","UP - KARINA Solo","[6YVMFz59CuY7ngCxTxjpxE]","0.777","0.781","6","-4.479","0","0.0430","0.01370","0.000003","0.0466","0.382","98.970","audio_features","5sjnkOfTLCLNfkkchI2re2","spotify:track:5sjnkOfTLCLNfkkchI2re2","https://api.spotify.com/v1/tracks/5sjnkOfTLCLNfkkchI2re2","https://api.spotify.com/v1/audio-analysis/5sjnkOfTLCLNfkkchI2re2","166640","4","Singapore"
"37","Beautiful Things","[22wbnEMDvgVIAGdFeek6ET]","0.472","0.471","10","-5.692","1","0.0603","0.15100","0.000000","0.1400","0.219","105.029","audio_features","3xkHsmpQCBMytMJNiDf3Ii","spotify:track:3xkHsmpQCBMytMJNiDf3Ii","https://api.spotify.com/v1/tracks/3xkHsmpQCBMytMJNiDf3Ii","https://api.spotify.com/v1/audio-analysis/3xkHsmpQCBMytMJNiDf3Ii","180304","3","Singapore"
"38","Night Changes","[4AK6F7OLvEQ5QYCBNiQWHq]","0.672","0.520","8","-7.747","1","0.0353","0.85900","0.000000","0.1150","0.370","120.001","audio_features","5O2P9iiztwhomNh8xkR9lJ","spotify:track:5O2P9iiztwhomNh8xkR9lJ","https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ","https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ","226600","4","Singapore"
"39","Supernova Love","[6RHTUrRF63xao58xh9FXYJ, 1Cs0zKBU1kc0i8ypK3B9ai]","0.655","0.886","10","-5.227","0","0.0502","0.06600","0.000000","0.2770","0.778","120.032","audio_features","5sTLGx6c7YRwnrWm6O091n","spotify:track:5sTLGx6c7YRwnrWm6O091n","https://api.spotify.com/v1/tracks/5sTLGx6c7YRwnrWm6O091n","https://api.spotify.com/v1/audio-analysis/5sTLGx6c7YRwnrWm6O091n","199505","4","Singapore"
"40","Locked out of Heaven","[0du5cEVh5yTK9QJze8zA0C]","0.728","0.697","5","-4.125","1","0.0456","0.05560","0.000000","0.2820","0.870","143.986","audio_features","5g7sDjBhZ4I3gcFIpkrLuI","spotify:track:5g7sDjBhZ4I3gcFIpkrLuI","https://api.spotify.com/v1/tracks/5g7sDjBhZ4I3gcFIpkrLuI","https://api.spotify.com/v1/audio-analysis/5g7sDjBhZ4I3gcFIpkrLuI","233653","4","Singapore"
"41","Bye Bye Bye - From Deadpool and Wolverine Soundtrack","[6Ff53KvcvAj5U7Z1vojB5o]","0.610","0.926","8","-4.843","0","0.0479","0.03100","0.001200","0.0821","0.861","172.638","audio_features","62bOmKYxYg7dhrC6gH9vFn","spotify:track:62bOmKYxYg7dhrC6gH9vFn","https://api.spotify.com/v1/tracks/62bOmKYxYg7dhrC6gH9vFn","https://api.spotify.com/v1/audio-analysis/62bOmKYxYg7dhrC6gH9vFn","200400","4","Singapore"
"42","One Of The Girls (with JENNIE, Lily Rose Depp)","[1Xyo4u8uXC1ZmMpatF05PJ, 250b0Wlc5Vk0CoUsaCY84M, 1pBLC0qVRTB5zVMuteQ9jJ]","0.264","0.640","8","-6.221","1","0.0442","0.03930","0.000002","0.1510","0.190","84.828","audio_features","7CyPwkp0oE8Ro9Dd5CUDjW","spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW","https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW","https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW","244685","4","Singapore"
"43","Nonsense","[74KM79TiuVKeVCqs8QtB0B]","0.740","0.697","8","-4.912","1","0.0340","0.02680","0.000000","0.2240","0.732","138.992","audio_features","6dgUya35uo964z7GZXM07g","spotify:track:6dgUya35uo964z7GZXM07g","https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g","https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g","163648","4","Singapore"
"44","End of Beginning","[5p9HO3XC5P3BLxJs5Mtrhm]","0.689","0.454","2","-7.643","1","0.0584","0.03510","0.002590","0.0707","0.912","159.982","audio_features","3qhlB30KknSejmIvZZLjOD","spotify:track:3qhlB30KknSejmIvZZLjOD","https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD","https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD","159246","4","Singapore"
"45","能遇見，就很不錯了","[6fOqdhRNsMQqtwRwgo3NUv]","0.473","0.223","7","-9.585","1","0.0329","0.85600","0.000000","0.1070","0.367","115.865","audio_features","2ASWo8MTESnHQhJhpMSPbF","spotify:track:2ASWo8MTESnHQhJhpMSPbF","https://api.spotify.com/v1/tracks/2ASWo8MTESnHQhJhpMSPbF","https://api.spotify.com/v1/audio-analysis/2ASWo8MTESnHQhJhpMSPbF","229655","4","Singapore"
"46","The Astronaut","[5vV3bFXnN6D6N3Nj4xRvaV]","0.540","0.761","5","-5.356","1","0.0311","0.00446","0.000003","0.1370","0.215","124.988","audio_features","0h7QMc9ZRzA9QJrbEHytn2","spotify:track:0h7QMc9ZRzA9QJrbEHytn2","https://api.spotify.com/v1/tracks/0h7QMc9ZRzA9QJrbEHytn2","https://api.spotify.com/v1/audio-analysis/0h7QMc9ZRzA9QJrbEHytn2","282463","4","Singapore"
"47","擱淺","[2elBjNSdBE2Y3f0j1mjrql]","0.499","0.500","5","-7.189","1","0.0276","0.68700","0.000726","0.1410","0.127","122.686","audio_features","0cOMncRq4cmDLO4tPQnkBF","spotify:track:0cOMncRq4cmDLO4tPQnkBF","https://api.spotify.com/v1/tracks/0cOMncRq4cmDLO4tPQnkBF","https://api.spotify.com/v1/audio-analysis/0cOMncRq4cmDLO4tPQnkBF","238133","4","Singapore"
"48","Juno","[74KM79TiuVKeVCqs8QtB0B]","0.633","0.725","5","-4.257","1","0.0427","0.04610","0.000000","0.2050","0.640","130.504","audio_features","21B4gaTWnTkuSh77iWEXdS","spotify:track:21B4gaTWnTkuSh77iWEXdS","https://api.spotify.com/v1/tracks/21B4gaTWnTkuSh77iWEXdS","https://api.spotify.com/v1/audio-analysis/21B4gaTWnTkuSh77iWEXdS","223192","4","Singapore"
"49","CRAZY","[4SpbR6yFEvexJuaBpgAU5p]","0.802","0.899","11","-2.223","0","0.1260","0.00953","0.000291","0.1010","0.531","130.047","audio_features","4gxEY3Mh5FZZDAJAKPNrCS","spotify:track:4gxEY3Mh5FZZDAJAKPNrCS","https://api.spotify.com/v1/tracks/4gxEY3Mh5FZZDAJAKPNrCS","https://api.spotify.com/v1/audio-analysis/4gxEY3Mh5FZZDAJAKPNrCS","164554","4","Singapore"
"0","Who","[1oSPZhvZMIrWW5I41kPkkY]","0.660","0.756","0","-3.743","0","0.0320","0.00289","0.000000","0.1930","0.838","116.034","audio_features","7tI8dRuH2Yc6RuoTjxo4dU","spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU","https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU","170888","4","Thailand"
"1","Moonlit Floor (Kiss Me)","[5L1lO4eRHmJ7a0Q6csE5cT]","0.733","0.786","5","-3.951","0","0.1120","0.12800","0.000000","0.3100","0.672","109.954","audio_features","3yDRcs0Y4pPzkvMbUfeF9H","spotify:track:3yDRcs0Y4pPzkvMbUfeF9H","https://api.spotify.com/v1/tracks/3yDRcs0Y4pPzkvMbUfeF9H","https://api.spotify.com/v1/audio-analysis/3yDRcs0Y4pPzkvMbUfeF9H","155757","4","Thailand"
"2","Love Me Again","[3JsHnjpbhX4SnySpvpa9DK]","0.633","0.607","0","-6.182","0","0.0532","0.18300","0.000001","0.1670","0.363","74.029","audio_features","2N0SPREDYqILVEFSsWF5N5","spotify:track:2N0SPREDYqILVEFSsWF5N5","https://api.spotify.com/v1/tracks/2N0SPREDYqILVEFSsWF5N5","https://api.spotify.com/v1/audio-analysis/2N0SPREDYqILVEFSsWF5N5","182293","4","Thailand"
"3","Whiplash","[6YVMFz59CuY7ngCxTxjpxE]","0.863","0.900","10","-2.974","0","0.0448","0.09530","0.021200","0.0786","0.748","126.023","audio_features","3coRPMnFg2dJcPu5RMloa9","spotify:track:3coRPMnFg2dJcPu5RMloa9","https://api.spotify.com/v1/tracks/3coRPMnFg2dJcPu5RMloa9","https://api.spotify.com/v1/audio-analysis/3coRPMnFg2dJcPu5RMloa9","183227","4","Thailand"
"4","Standing Next to You","[6HaGTQPmzraVmaVxvz6EUc]","0.711","0.809","2","-4.389","0","0.0955","0.04470","0.000000","0.3390","0.816","106.017","audio_features","2KslE17cAJNHTsI2MI0jb2","spotify:track:2KslE17cAJNHTsI2MI0jb2","https://api.spotify.com/v1/tracks/2KslE17cAJNHTsI2MI0jb2","https://api.spotify.com/v1/audio-analysis/2KslE17cAJNHTsI2MI0jb2","206020","4","Thailand"
"5","Yours Ever","[6JrR3zrG0NQiXb9N9XSyGb, 2F8QVTDDHb8n0cwR9ftxFs]","0.614","0.883","3","-4.846","1","0.0284","0.04460","0.000000","0.2570","0.781","92.003","audio_features","6BN3iFjclJ4teGlmB3fFvo","spotify:track:6BN3iFjclJ4teGlmB3fFvo","https://api.spotify.com/v1/tracks/6BN3iFjclJ4teGlmB3fFvo","https://api.spotify.com/v1/audio-analysis/6BN3iFjclJ4teGlmB3fFvo","259380","4","Thailand"
"6","APT.","[3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C]","0.777","0.783","0","-4.477","0","0.2600","0.02830","0.000000","0.3550","0.939","149.027","audio_features","5vNRhkKd0yEAg8suGBpjeY","spotify:track:5vNRhkKd0yEAg8suGBpjeY","https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY","https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY","169917","4","Thailand"
"7","I'll Be There","[5vV3bFXnN6D6N3Nj4xRvaV]","0.538","0.738","10","-2.412","1","0.0445","0.03510","0.000000","0.0898","0.736","148.887","audio_features","2Qcbspnftnon37jibwyvMU","spotify:track:2Qcbspnftnon37jibwyvMU","https://api.spotify.com/v1/tracks/2Qcbspnftnon37jibwyvMU","https://api.spotify.com/v1/audio-analysis/2Qcbspnftnon37jibwyvMU","181678","4","Thailand"
"8","Die With A Smile","[1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C]","0.521","0.592","6","-7.777","0","0.0304","0.30800","0.000000","0.1220","0.535","157.969","audio_features","2plbrEY59IikOBgBGLjaoe","spotify:track:2plbrEY59IikOBgBGLjaoe","https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe","https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe","251668","3","Thailand"
